,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12
248,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.5,5.5,3.5,0.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,4.5,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,5.5,3.5,2.5,2.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,1.0,2.25,0.5,0.75,6.5,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,1.0,4.0,3.0,2.5,3.0,4.5,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,3.0,0.0,0.5,3.0,6.5,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.5,7.0,3.0,2.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,7.5,2.5,0.0,3.0,1.5,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,4.75,10.0,5.0,3.0,3.5,4.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,4.0,2.0,0.5,4.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.5,4.5,4.0,0.5,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.5,0.5,1.0,4.0,4.5,1.5,0.5,0.0,1.5,0.0
260,0.0,0.0,0.0,1.0,5.5,4.5,3.0,1.5,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,3.5,3.5,4.0,3.0,0.0,0.0,2.5,0.0,0.0
262,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.5,5.0,3.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,2.5,8.5,7.0,3.5,0.0,0.0,1.5,0.0,0.0,0.0
264,0.0,0.0,0.0,1.0,4.5,7.5,6.0,4.0,4.5,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.5,1.0,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,5.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,6.0,5.0,2.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.5,1.0,3.0,4.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,1.0,3.0,0.0,5.0,6.5,8.5,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.0,0.0,2.0,2.5,4.0,2.5,2.0,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.0,0.0,0.0,0.0,0.0,0.0,1.25,3.75,0.0,2.25,5.0,4.25,2.0,0.0,0.0,1.5,0.0,0.0,0.0
272,0.0,0.0,1.0,2.0,4.5,2.0,2.0,4.0,3.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.5,3.0,1.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,0.0,2.5,8.5,5.0,2.5,3.5,6.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,4.0,2.0,2.0,4.5,2.0,0.0,0.0,1.0,0.0
276,0.0,0.0,0.0,0.0,0.0,0.5,0.5,5.5,7.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.5,2.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.0,1.5,2.0,3.5,2.0,0.5,0.0,0.0
279,0.0,0.0,0.0,1.0,2.5,6.0,4.5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,9.5,6.0,3.0,3.5,5.0,2.5,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,2.0,3.5,0.0,1.0,6.5,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.5,7.0,3.0,2.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.0,2.75,7.5,5.75,4.5,0.25,0.0,2.25,0.0,0.0,0.0
284,0.0,0.0,0.0,0.0,0.5,4.5,4.0,2.5,0.5,5.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,0.0,0.0,1.5,5.5,2.0,1.5,3.5,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.5,1.5,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0.0,0.0,1.5,4.0,0.5,3.0,7.0,9.5,3.5,1.0,0.0,2.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.5,6.0,2.75,1.0,2.75,2.5,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,3.0,6.0,4.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,6.0,5.5,1.5,0.5,3.0,1.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,6.0,2.5,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,4.0,2.5,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.5,2.5,4.0,3.5,3.5,0.5,0.0,1.5,0.0,0.0
295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,0.0,1.5,5.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,2.0,4.0,0.0,3.5,8.5,8.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
299,0.0,0.0,3.5,8.75,6.0,3.25,3.0,5.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0,1.0,0.0,2.5,1.0,0.5,5.0,5.5,3.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,1.5,5.5,2.5,1.0,3.0,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,0.5,1.25,4.5,3.75,3.0,0.5,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,2.5,5.5,3.5,1.5,2.5,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,0.0,0.0,0.0,3.0,2.5,0.5,3.5,5.5,2.0,2.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.5,2.0,2.5,2.5,0.5,0.0,0.0,0.0,0.0
306,0.0,0.0,2.5,4.0,1.0,2.5,3.0,4.0,1.75,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,6.5,11.5,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,8.5,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
309,0.0,2.5,4.5,3.5,1.5,3.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,6.5,4.5,0.5,3.5,2.5,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,1.5,1.5,2.0,6.5,2.0,1.5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.5,6.0,1.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,3.5,3.5,2.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,3.0,2.5,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0,1.75,3.0,4.0,1.0,3.0,4.75,2.5,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,0.0,0.0,0.5,4.0,5.0,3.0,1.0,2.0,3.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.5,5.0,3.0,4.0,2.5,1.0,0.0,1.0,0.0
319,0.0,0.0,0.0,0.0,1.5,7.0,10.0,6.0,1.25,4.0,1.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,6.0,7.0,5.0,0.0,0.0,2.0,0.0
321,0.0,0.0,0.0,2.0,3.0,0.0,3.0,5.5,3.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
322,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.5,4.0,3.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,0.0,1.0,5.0,5.5,2.0,1.5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,1.0,3.0,8.5,7.5,3.0,0.0,0.0,1.5,0.0,0.0,0.0
325,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.5,4.5,3.5,1.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0
326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,4.0,4.0,2.0,2.5,2.0,2.0,0.0,0.0,0.0,0.0
327,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
328,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.5,11.0,6.5,1.0,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
329,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,5.5,2.5,1.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
330,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.5,4.0,2.0,2.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5,4.0,4.0,3.0,1.5,0.0,0.0,1.0,0.0,0.0
332,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,2.5,6.0,4.0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,1.5,0.5,4.5,5.5,2.5,0.0,0.0,2.0,0.0,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,1.0,1.5,5.0,6.5,1.5,1.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,8.5,3.0,1.0,1.5,3.0,0.5,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,2.75,3.0,3.75,1.5,2.5,3.75,1.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,5.0,9.25,5.0,2.5,4.0,3.0,0.5,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.5,3.75,5.0,3.25,0.0,0.0,0.5,1.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,1.5,4.0,1.5,2.5,4.5,2.5,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,2.0,2.5,3.0,3.0,0.0,1.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,1.5,0.5,2.0,2.0,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,1.5,2.0,4.5,1.5,0.5,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,6.0,3.0,1.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,0.0,0.0,2.0,2.5,3.0,3.0,2.5,4.5,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
346,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0,7.0,8.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0
347,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.5,3.75,2.5,2.25,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0,0.5,3.0,7.5,7.5,4.0,2.5,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.0,3.5,1.0,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,3.0,6.0,8.0,3.5,2.5,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.5,3.0,2.5,2.5,3.5,1.5,1.0,0.0,1.0,0.0
352,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.5,1.0,4.0,5.0,2.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
353,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,3.5,3.5,2.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
354,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.5,5.0,3.5,0.5,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
355,0.0,0.0,0.0,3.0,6.0,2.0,3.0,1.0,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,0.0,0.0,0.0,0.0,1.5,4.5,0.0,3.0,9.5,8.0,3.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
357,0.0,0.0,0.0,0.0,0.0,5.25,6.5,9.25,3.0,1.5,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,0.0,4.0,5.0,3.0,6.0,7.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,6.0,4.0,1.0,1.0,4.0,0.5,0.5,0.0,0.5,0.0,0.0
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.75,0.0,2.25,6.25,3.5,2.25,0.0,0.0,1.0,0.0
361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.5,2.5,2.5,3.0,0.5,0.0,0.0,0.0,0.0,0.0
362,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.5,3.0,1.5,3.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,5.0,2.5,2.5,1.0,3.5,1.0,0.0,0.0,0.0,0.0
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,3.0,5.5,3.0,3.0,1.0,0.0,1.5,0.0,0.0
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.5,8.5,3.0,3.0,4.5,3.5,0.0,0.0,0.0,0.0
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,2.5,2.0,2.5,1.0,0.0,0.0,0.0,0.0
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,2.0,1.5,3.0,0.5,0.0,0.0,0.0,0.0,0.0
368,0.0,0.0,0.0,0.0,0.5,7.5,6.5,2.5,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,2.0,4.0,0.5,3.5,6.0,8.5,5.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,3.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,0.0,4.0,3.75,2.5,3.0,0.0,0.0,2.25,0.0,0.0
