,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,31.0,22.25,28.75,21.25,26.0,21.5,4.0,0.5,5.0,1.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.5,28.5,31.5,23.0,17.75,24.0,12.0,0.0,4.5,0.25,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,4.5,24.5,20.0,19.0,37.0,52.0,25.5,12.0,0.5,9.5,3.5,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.75,25.5,29.5,25.5,17.75,16.75,9.25,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.75,38.0,54.75,33.75,11.5,22.5,19.75,4.0,1.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.5,23.5,39.0,24.5,32.0,30.5,20.5,3.0,3.0,5.5,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,54.0,30.0,25.0,27.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.25,42.0,37.75,23.25,13.0,22.25,10.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,16.0,55.25,33.5,44.25,100.5,114.0,77.0,20.0,7.0,23.5,6.5,0.5,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.5,9.25,37.0,21.25,16.75,42.75,50.75,22.75,9.0,3.0,7.5,3.5,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,57.5,57.0,38.5,20.5,40.0,20.0,1.75,1.5,1.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,27.5,32.5,18.5,11.0,19.0,11.5,3.5,0.0,1.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.25,66.5,66.0,35.25,26.25,50.0,31.75,1.5,0.0,5.5,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,29.5,13.0,10.5,47.0,47.0,24.5,9.0,7.0,9.0,5.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,32.25,42.0,37.0,29.0,27.0,20.75,12.5,0.5,3.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,34.5,40.0,27.0,11.5,31.5,24.0,7.0,0.5,2.0,1.5,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,40.75,44.75,19.0,16.0,30.5,18.25,0.0,0.0,2.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,3.0,13.5,25.0,21.0,29.0,43.25,52.25,35.75,8.75,7.0,13.5,4.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,1.0,34.0,79.5,70.5,42.5,43.5,69.5,39.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,16.75,41.25,26.75,22.5,20.25,29.0,18.5,3.0,1.0,5.5,1.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.5,21.75,7.5,15.5,37.5,34.0,19.25,1.5,3.5,11.5,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.75,18.25,9.0,12.75,28.5,34.75,18.5,4.0,2.5,8.5,2.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,1.0,13.5,40.75,50.5,24.25,24.5,28.5,20.5,3.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,11.5,47.5,34.0,13.0,12.0,25.0,12.0,1.5,0.0,2.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,4.0,17.5,19.0,18.75,21.25,25.0,13.25,2.0,2.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,37.5,29.5,15.0,9.25,26.5,11.75,0.0,0.0,3.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,38.5,50.5,31.25,21.25,26.75,22.0,3.0,1.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,52.5,39.0,18.5,22.0,27.0,16.0,2.0,0.0,1.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.5,10.5,14.5,31.0,28.5,17.25,11.5,9.0,3.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,18.5,40.5,27.5,31.0,54.0,61.5,34.5,2.5,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.5,23.0,21.0,15.5,15.0,14.5,7.0,1.0,0.5,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.5,10.25,24.75,30.25,18.0,14.0,19.0,9.0,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,56.0,53.0,38.0,26.75,29.75,22.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,42.0,40.25,13.5,8.5,23.5,10.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,21.0,33.5,29.0,25.0,19.0,20.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.5,9.25,39.5,22.75,19.0,31.5,40.0,18.5,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,1.0,5.0,18.25,15.5,15.75,32.75,37.5,31.0,14.25,5.5,9.0,4.5,2.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.5,6.5,18.5,12.0,19.25,23.25,33.5,16.5,3.0,1.5,8.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,12.5,40.5,34.0,22.0,26.0,35.5,19.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,3.0,10.25,37.5,36.75,20.5,20.75,27.5,14.75,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.5,9.5,29.25,8.0,17.25,53.25,46.5,21.25,7.0,2.5,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.5,43.5,22.25,28.5,46.25,26.5,4.5,0.0,6.0,2.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,6.75,20.0,19.75,12.75,26.0,26.75,13.5,2.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.75,47.0,56.75,39.5,30.0,30.25,23.25,4.0,2.0,0.5,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.5,6.25,13.0,33.0,24.25,12.0,3.0,2.5,4.5,1.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,1.0,8.0,31.0,22.75,19.5,33.0,33.5,16.0,3.25,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,1.75,15.5,34.75,30.0,32.5,38.0,40.5,17.25,0.0,7.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,1.0,14.0,40.5,45.5,27.5,26.5,31.5,22.5,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,4.0,13.0,15.5,13.5,34.0,42.5,21.0,6.5,5.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,36.0,21.75,15.25,19.5,25.25,15.0,1.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,15.5,40.25,32.5,23.5,23.75,32.5,20.0,1.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,11.0,47.5,34.0,13.0,12.5,25.0,12.0,1.5,0.0,2.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,6.0,25.5,15.5,11.0,31.5,48.5,28.0,5.0,4.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,1.0,15.5,59.0,60.0,32.5,27.0,36.5,20.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,5.25,17.0,13.75,11.0,21.0,30.5,14.5,6.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,25.5,12.0,16.5,37.25,42.5,18.75,2.25,1.0,10.75,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,1.0,13.25,18.25,13.75,24.75,30.5,33.5,15.0,1.5,5.5,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,13.25,35.0,33.25,25.0,15.75,21.25,13.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,9.75,24.5,17.0,15.5,40.0,36.25,29.5,7.0,3.0,8.0,5.5,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0,0.0,0.0,4.5,17.25,13.75,16.25,21.25,22.0,17.75,7.75,2.0,4.0,1.5,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,0.0,0.0,13.5,26.5,22.0,25.5,28.0,34.5,19.5,1.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.5,13.0,26.25,26.5,17.5,12.5,18.75,11.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,4.0,23.5,44.0,52.25,17.5,15.75,19.5,14.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.25,24.0,23.25,19.5,16.75,18.25,9.5,4.5,3.0,1.5,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.5,12.0,29.5,18.5,21.0,24.0,42.5,25.5,4.0,0.5,13.0,1.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,31.0,25.0,23.0,34.75,35.0,18.75,5.5,3.0,4.0,2.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,11.25,42.0,47.25,31.0,11.0,24.5,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.5,11.5,19.0,7.5,15.75,26.0,30.75,14.5,0.0,3.0,7.5,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,56.0,35.0,34.0,68.0,83.0,46.0,5.0,6.0,22.0,5.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,47.625,54.5,29.0,15.25,33.0,22.125,3.5,1.0,1.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.5,9.25,26.75,14.75,19.75,40.5,45.0,23.0,1.0,0.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.5,21.5,61.75,50.5,57.5,102.5,92.0,44.75,8.75,11.75,14.0,2.5,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,4.25,26.0,32.25,24.25,38.75,52.0,52.25,21.75,3.0,9.5,8.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,11.5,32.75,28.0,34.75,49.0,42.0,35.0,7.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,8.0,31.0,28.5,45.25,51.5,29.0,23.0,14.25,4.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,5.0,25.0,47.75,49.0,37.75,35.0,43.25,27.75,10.25,2.5,2.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,11.0,36.0,74.0,99.0,65.75,45.5,46.25,29.75,13.0,5.25,0.0,2.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,12.5,21.0,7.5,18.5,48.0,68.5,42.0,4.5,6.0,21.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,6.5,22.5,10.5,12.25,29.0,35.25,17.5,0.0,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0,16.5,70.75,105.0,130.0,126.75,124.0,103.0,55.25,16.5,13.5,6.25,0.5,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0,7.0,28.75,30.25,26.5,29.0,47.0,35.25,9.75,2.0,9.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.0,0.5,12.75,23.0,12.75,20.25,42.0,41.75,22.0,2.0,5.5,8.5,1.0,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,40.0,18.0,21.5,47.0,70.0,33.0,2.5,0.0,18.5,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,2.5,25.0,39.0,40.5,30.0,18.0,21.5,13.5,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,1.5,6.0,19.0,28.5,23.5,32.25,54.0,37.75,11.5,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,37.75,45.5,35.25,29.0,36.75,35.75,10.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.5,15.0,46.75,54.5,35.5,16.5,28.5,22.75,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0,6.5,22.5,14.5,14.0,29.25,38.0,26.25,7.0,3.0,9.5,1.5,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0,2.75,32.0,59.25,55.0,47.25,63.5,86.75,44.25,1.0,5.5,14.75,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,1.5,38.25,72.25,48.0,48.0,82.75,78.0,37.0,3.0,8.25,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,6.75,48.0,72.5,48.25,27.0,29.75,31.25,15.0,3.0,0.5,3.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,32.5,44.0,35.5,16.0,25.0,19.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.5,13.0,47.5,22.5,24.0,44.25,52.75,26.0,1.5,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,15.25,32.0,25.75,16.5,31.25,29.5,18.75,0.25,4.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,2.0,27.5,66.5,65.5,49.5,66.0,63.5,32.0,2.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,16.25,7.25,13.5,34.0,36.75,26.0,5.75,2.5,7.75,2.5,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,29.5,34.0,46.5,30.0,24.5,21.0,17.5,3.0,3.5,0.0,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0,2.75,15.5,44.75,50.5,32.5,27.0,32.75,19.5,4.75,4.0,1.0,1.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.75,35.25,13.5,8.25,17.75,12.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0,7.25,25.0,17.25,21.25,26.0,30.75,20.5,4.25,1.0,6.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0,0.0,13.25,24.25,14.25,14.5,30.75,31.25,20.75,0.75,1.5,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0,0.5,15.0,34.25,14.25,20.25,54.25,66.5,48.75,4.75,0.0,21.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.25,4.5,10.25,20.0,24.75,14.25,1.5,1.0,5.5,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0,0.0,17.25,44.0,17.5,32.0,63.0,59.25,34.75,3.0,2.25,14.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0,7.25,36.25,27.25,16.0,21.5,30.0,15.25,3.0,0.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,23.0,41.5,41.5,34.0,20.75,21.5,9.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0,0.0,0.0,13.25,29.25,20.75,13.75,35.0,33.25,19.75,4.5,2.25,5.0,3.25,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.5,38.5,42.0,23.5,22.0,24.0,13.5,0.0,2.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0,44.0,81.5,93.5,58.5,56.5,63.5,41.5,4.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,13.25,48.5,68.0,41.5,25.0,33.5,27.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.75,11.25,14.25,22.0,24.0,20.25,12.5,3.25,6.0,2.25,1.5,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,13.0,32.25,24.0,25.75,40.75,64.0,33.25,4.75,0.0,16.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,24.75,20.5,15.75,37.0,26.25,16.75,2.75,4.0,3.5,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0,0.75,17.25,54.0,52.75,26.75,20.25,28.0,20.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,20.0,6.0,9.75,25.25,28.75,18.25,1.5,3.0,8.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.5,17.25,58.75,46.25,41.75,60.75,70.5,43.75,19.25,4.5,12.25,4.5,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.75,26.0,21.5,24.0,26.5,33.75,21.5,2.5,2.0,7.0,2.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,11.5,38.5,18.0,29.0,40.5,47.0,35.0,5.5,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,14.75,36.5,20.75,23.75,51.0,62.25,30.5,0.5,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,4.5,23.25,10.25,12.0,28.5,25.5,16.25,1.75,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,26.75,31.25,34.5,34.25,31.5,27.75,10.5,1.75,5.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,21.75,22.5,17.25,16.75,22.5,13.25,2.75,0.0,2.75,0.0,0.0,0.0,0.0
